P7,O1,O2,P8,Label
4612.821,3963.59,3876.923,4292.821,2
4614.872,3961.026,3882.051,4305.641,2
4621.026,3969.744,3894.359,4310.256,2
4618.462,3976.41,3888.205,4296.923,2
4614.872,3968.205,3876.923,4291.282,2
4622.051,3962.051,3883.59,4294.872,2
4624.103,3964.615,3889.231,4286.667,2
4623.077,3965.128,3884.615,4287.692,2
4621.538,3958.974,3886.667,4297.436,2
4602.051,3947.692,3888.205,4289.744,2
4596.923,3948.718,3881.538,4283.59,2
4620,3963.59,3881.026,4294.872,2
4627.692,3964.615,3885.128,4297.436,2
4617.436,3961.026,3892.308,4297.436,2
4613.846,3966.154,3894.872,4297.436,2
4619.487,3969.231,3889.744,4294.359,2
4625.641,3965.641,3888.718,4295.385,2
4622.051,3964.615,3892.308,4295.897,2
4616.41,3964.103,3888.205,4291.795,2
4617.949,3961.538,3885.641,4294.359,2
4616.923,3963.077,3889.744,4301.538,2
4614.872,3965.641,3895.897,4305.128,2
4620,3968.718,3897.949,4306.154,2
4616.41,3968.205,3886.667,4296.41,2
4609.231,3965.128,3880.513,4295.897,2
4611.795,3962.564,3888.718,4309.744,2
4618.462,3967.179,3891.795,4309.744,2
4620,3969.744,3886.154,4294.359,2
4615.385,3964.103,3884.103,4291.282,2
4615.385,3963.59,3884.103,4296.923,2
4619.487,3969.231,3885.641,4296.41,2
4610.256,3962.564,3885.641,4289.231,2
4603.59,3956.41,3884.103,4288.205,2
4614.359,3963.077,3885.641,4294.359,2
4621.026,3966.667,3891.282,4301.026,2
4615.385,3965.641,3895.897,4303.077,2
4613.846,3969.231,3893.846,4302.051,2
4611.795,3969.231,3886.154,4294.872,2
4604.615,3966.667,3890.769,4287.692,2
4610.256,3973.333,3902.051,4294.359,2
4622.564,3976.41,3898.462,4302.564,2
4626.667,3970.256,3894.872,4304.103,2
4630.256,3976.41,3904.615,4307.692,2
4630.256,3984.103,3904.103,4308.205,2
4608.718,3967.692,3888.718,4297.949,2
4596.41,3956.41,3884.103,4293.333,2
4622.051,3975.385,3894.872,4305.641,2
4644.103,3988.718,3900,4315.897,2
4633.333,3977.436,3893.333,4313.333,2
4613.846,3966.154,3889.231,4305.641,2
4608.205,3965.128,3890.769,4304.103,2
4618.462,3973.846,3893.846,4309.231,2
4629.744,3983.077,3895.897,4309.744,2
4620,3977.949,3894.872,4305.128,2
4601.538,3960.513,3891.795,4300,2
4597.949,3951.282,3888.205,4293.846,2
4606.667,3959.487,3890.256,4295.897,2
4615.897,3972.821,3900.513,4308.205,2
4621.538,3975.897,3905.128,4318.462,2
4621.538,3975.385,3892.821,4313.846,2
4615.897,3974.359,3882.564,4302.564,2
4611.282,3966.667,3886.154,4302.564,2
4618.462,3967.179,3893.333,4313.846,2
4626.154,3979.487,3902.051,4317.949,2
4617.949,3974.359,3904.615,4313.333,2
4604.103,3956.923,3892.821,4310.256,2
4606.154,3963.077,3887.179,4306.154,2
4614.359,3976.41,3895.385,4303.077,2
4615.897,3972.308,3898.974,4307.692,2
4619.487,3974.872,3897.436,4315.385,2
4622.051,3983.59,3896.923,4317.436,2
4622.051,3976.923,3898.462,4317.949,2
4623.077,3968.718,3894.872,4312.821,2
4623.077,3972.821,3886.667,4307.692,2
4611.795,3970.256,3887.692,4309.231,2
4608.718,3965.641,3894.872,4310.256,2
4621.026,3970.769,3892.821,4306.154,2
4625.641,3974.359,3889.231,4304.615,2
4621.026,3973.846,3889.744,4302.564,2
4619.487,3976.41,3889.744,4303.077,2
4621.026,3974.359,3895.385,4312.308,2
4620.513,3968.718,3894.872,4313.846,2
4616.41,3969.744,3885.641,4304.103,2
4613.333,3975.897,3893.846,4306.667,2
4618.974,3981.026,3908.718,4320,2
4629.231,3986.667,3907.692,4325.641,2
4634.359,3992.308,3903.077,4326.667,2
4631.795,3989.744,3898.462,4324.615,2
4625.641,3981.026,3891.282,4312.821,2
4622.051,3981.026,3893.333,4306.154,2
4632.308,3990.769,3904.103,4320,2
4643.077,3992.821,3911.282,4338.462,2
4640,3992.821,3913.333,4344.103,2
4624.103,3990.769,3907.692,4336.41,2
4610.256,3980,3900,4327.179,2
4610.256,3971.282,3898.974,4320.513,2
4623.077,3976.41,3901.026,4317.949,2
4628.718,3976.923,3896.923,4315.897,2
4617.436,3970.769,3886.667,4310.256,2
4607.692,3971.795,3887.179,4306.154,2
4610.769,3971.282,3894.872,4307.692,2
4616.41,3962.564,3891.795,4307.692,2
4620,3965.128,3888.205,4308.205,2
4621.538,3969.231,3893.333,4314.359,2
4614.359,3959.487,3889.231,4309.744,2
4603.077,3957.949,3881.538,4301.538,2
4602.051,3966.154,3886.154,4306.667,2
4605.641,3965.641,3888.718,4311.282,2
4603.59,3963.077,3886.154,4307.179,2
4611.282,3967.179,3892.308,4314.359,2
4617.436,3969.231,3897.436,4321.538,2
4606.667,3964.615,3891.795,4314.359,2
4597.949,3957.436,3882.051,4308.718,2
4609.744,3961.026,3878.974,4313.846,2
4619.487,3974.359,3889.231,4315.897,2
4610.769,3976.41,3898.462,4308.205,2
4604.103,3970.256,3895.385,4303.59,2
4611.795,3969.231,3892.308,4307.179,2
4622.051,3973.846,3894.359,4311.282,2
4621.026,3982.051,3893.846,4307.179,2
4615.385,3976.923,3892.821,4301.026,2
4610.256,3960,3891.282,4305.128,2
4609.744,3961.538,3889.231,4315.897,2
4613.846,3972.821,3886.667,4311.795,2
4614.872,3971.795,3887.692,4303.59,2
4614.359,3969.744,3894.359,4315.385,2
4612.308,3970.256,3896.923,4324.103,2
4603.59,3959.487,3888.205,4310.769,2
4601.026,3953.333,3882.051,4304.615,2
4608.205,3961.026,3887.179,4309.231,2
4612.821,3969.744,3891.795,4307.179,2
4618.462,3977.949,3891.282,4307.692,2
4628.718,3980,3898.462,4320,2
4624.615,3971.282,3904.615,4324.103,2
4611.282,3964.615,3894.872,4310.769,2
4609.744,3967.692,3885.128,4301.026,2
4618.974,3973.333,3890.769,4305.128,2
4625.641,3975.385,3896.41,4310.769,2
4622.051,3973.333,3891.282,4307.179,2
4620.513,3976.41,3890.769,4306.667,2
4625.128,3983.59,3895.897,4312.821,2
4629.744,3985.128,3892.821,4313.846,2
4629.744,3981.026,3889.231,4315.385,2
4628.205,3975.897,3895.385,4323.59,2
4625.641,3976.923,3904.103,4327.179,2
4626.667,3984.615,3905.641,4328.718,2
4628.205,3989.744,3905.128,4333.333,2
4626.154,3990.256,3910.769,4337.949,2
4628.718,3989.231,3913.333,4334.872,2
4637.436,3993.333,3903.59,4329.744,2
4635.385,3990.256,3900,4333.333,2
4623.077,3977.436,3905.641,4337.436,2
4624.615,3978.462,3905.641,4334.872,2
4633.333,3992.821,3899.487,4330.256,2
4634.359,3991.282,3901.026,4327.179,2
4624.615,3974.872,3902.051,4319.487,2
4613.333,3971.282,3900,4319.487,2
4620,3982.564,3904.615,4336.923,2
4639.487,3993.846,3913.846,4350.256,2
4643.59,3992.308,3914.872,4340.513,2
4632.308,3984.615,3905.128,4325.641,2
4632.821,3986.667,3899.487,4324.103,2
4643.077,3995.385,3901.026,4329.744,2
4638.462,3991.282,3895.385,4322.051,2
4623.59,3982.051,3888.205,4311.282,2
4622.564,3984.103,3896.923,4317.949,2
4623.077,3982.564,3906.667,4326.154,2
4618.974,3974.872,3900,4323.59,2
4631.795,3982.051,3903.59,4335.385,2
4646.667,3994.359,3918.462,4352.308,2
4637.949,3988.718,3910.769,4342.051,2
4625.128,3983.59,3897.436,4327.179,2
4628.205,3988.718,3901.026,4326.667,2
4636.923,3992.821,3906.154,4329.744,2
4635.385,3991.282,3903.077,4326.667,2
4629.744,3984.103,3901.538,4321.538,2
4626.154,3979.487,3899.487,4321.538,2
4622.051,3977.949,3897.949,4325.641,2
4616.923,3973.846,3894.872,4324.103,2
4620,3969.744,3887.692,4316.41,2
4617.949,3967.692,3882.564,4307.179,2
4613.846,3972.821,3886.667,4304.103,2
4624.103,3983.59,3895.897,4314.359,2
4633.333,3988.718,3906.667,4329.231,2
4631.282,3993.333,3918.462,4342.564,2
4631.282,4003.59,3923.59,4353.333,2
4635.897,3999.487,3920,4347.179,2
4640,3987.692,3911.282,4332.308,2
4644.103,3996.41,3905.128,4331.795,2
4640.513,4001.538,3902.564,4333.846,2
4632.308,3982.564,3901.026,4328.718,2
4629.231,3966.667,3895.897,4325.128,2
4629.231,3970.256,3895.897,4326.667,2
4626.667,3980.513,3900.513,4323.077,2
4629.231,3986.667,3898.462,4317.949,2
4635.385,3982.564,3893.846,4321.026,2
4634.359,3977.436,3892.821,4323.59,2
4629.231,3984.103,3894.872,4321.538,2
4632.821,3989.744,3901.026,4324.103,2
4640.513,3990.256,3906.154,4330.256,2
4639.487,3993.333,3906.154,4332.308,2
4629.744,3983.59,3904.615,4329.744,2
4630.256,3976.923,3904.103,4328.718,2
4642.564,3995.897,3908.205,4336.41,2
4641.538,3998.462,3909.744,4343.077,2
4629.231,3980,3903.077,4333.333,2
4631.795,3982.051,3900,4323.077,2
4646.667,3997.949,3911.282,4334.872,2
4647.179,3997.949,3914.359,4345.128,2
4631.282,3987.179,3902.564,4335.385,2
4623.077,3974.359,3892.821,4323.59,2
4625.641,3973.846,3893.333,4321.538,2
4629.231,3985.128,3897.436,4323.59,2
4630.256,3989.231,3901.538,4327.179,2
4624.103,3981.538,3907.179,4330.256,2
4614.359,3976.41,3905.641,4323.59,2
4625.641,3988.718,3902.051,4317.436,2
4643.59,3998.974,3905.641,4321.538,2
4640,3986.667,3904.103,4322.051,2
4628.205,3977.949,3894.872,4315.385,2
4627.692,3983.077,3896.923,4320,2
4629.744,3978.462,3902.564,4327.179,2
4635.897,3975.385,3894.872,4317.436,2
4638.462,3985.128,3888.205,4305.128,2
4632.308,3989.744,3896.923,4312.821,2
4624.103,3984.615,3902.051,4323.077,2
4621.538,3978.974,3900.513,4321.538,2
4625.128,3973.333,3895.897,4316.923,2
4625.641,3972.821,3891.282,4313.333,2
4623.59,3980,3893.846,4313.846,2
4628.205,3985.128,3901.538,4317.949,2
4630.256,3986.154,3899.487,4318.462,2
4624.615,3981.538,3891.282,4311.795,2
4628.205,3975.897,3895.897,4309.744,2
4634.359,3976.923,3902.051,4315.897,2
4630.769,3985.128,3898.462,4318.462,2
4623.077,3979.487,3893.333,4315.897,2
4616.923,3963.077,3887.179,4311.282,2
4615.385,3968.205,3883.59,4307.692,2
4626.154,3987.692,3892.821,4316.923,2
4636.41,3986.154,3907.179,4331.282,2
4630.769,3974.872,3907.692,4332.821,2
4625.641,3978.462,3900,4321.538,2
4632.308,3989.231,3898.974,4316.923,2
4637.436,3983.59,3900,4323.59,2
4632.308,3969.231,3897.436,4327.179,2
4627.179,3972.308,3894.872,4321.538,2
4628.205,3982.564,3891.795,4312.821,2
4627.692,3975.897,3887.179,4309.744,2
4626.154,3971.282,3892.821,4309.231,2
4631.282,3985.128,3902.564,4313.333,2
4637.949,3989.744,3898.974,4317.436,2
4634.359,3973.333,3890.769,4313.846,2
4620.513,3961.538,3888.205,4306.154,2
4616.41,3971.282,3890.256,4311.282,2
4622.564,3976.923,3893.846,4324.103,2
4625.128,3970.769,3895.385,4325.641,2
4625.128,3977.436,3895.897,4319.487,2
4625.641,3990.256,3897.436,4315.897,2
4620.513,3980.513,3893.333,4308.718,2
4620.513,3973.846,3893.333,4307.692,2
4627.179,3982.564,3897.949,4316.923,2
4621.538,3982.051,3897.436,4316.923,2
4614.359,3973.333,3892.821,4307.692,2
4616.923,3971.282,3888.718,4306.154,2
4625.128,3977.949,3890.256,4313.846,2
4634.359,3986.667,3898.462,4321.026,2
4635.897,3986.667,3898.462,4320.513,2
4629.231,3978.974,3890.769,4320,2
4631.282,3981.538,3896.923,4328.205,2
4633.333,3988.205,3904.103,4331.795,2
4630.256,3986.154,3899.487,4326.154,2
4628.718,3983.59,3893.846,4318.462,2
4628.205,3983.59,3892.308,4312.821,2
4626.154,3984.103,3900.513,4316.923,2
4620,3978.974,3904.615,4323.59,2
4610.769,3970.769,3891.795,4315.385,2
4611.795,3970.256,3879.487,4306.667,2
4618.462,3971.795,3884.103,4310.769,2
4616.923,3969.231,3892.821,4313.333,2
4614.872,3971.795,3892.308,4306.667,2
4622.564,3982.564,3890.256,4304.103,2
4635.897,3990.769,3897.949,4311.795,2
4637.436,3993.333,3904.103,4321.538,2
4626.667,3987.692,3902.564,4326.154,2
4620.513,3975.897,3902.564,4327.179,2
4625.641,3977.949,3904.103,4328.205,2
4627.692,3991.282,3897.436,4323.077,2
4623.077,3986.154,3893.333,4316.41,2
4618.462,3967.692,3893.333,4313.846,2
4615.385,3968.205,3892.308,4314.359,2
4614.872,3975.897,3892.308,4316.923,2
4624.103,3980,3896.41,4325.641,2
4633.846,3990.256,3902.564,4331.795,2
4630.769,3989.231,3901.026,4328.205,2
4627.179,3979.487,3896.923,4328.205,2
4626.667,3980.513,3903.077,4332.821,2
4620.513,3979.487,3906.154,4333.333,2
4617.436,3976.41,3897.949,4326.667,2
4617.949,3980,3894.872,4320,2
4616.41,3974.872,3896.923,4321.026,2
4620.513,3971.795,3898.462,4323.59,2
4621.538,3978.462,3895.897,4315.385,2
4613.333,3969.744,3887.179,4306.154,2
4614.359,3962.564,3882.564,4308.718,2
4618.974,3975.897,3891.282,4310.256,2
4616.923,3985.641,3901.538,4312.308,2
4622.564,3987.692,3907.179,4323.59,2
4629.744,3984.615,3903.077,4326.667,2
4629.744,3980,3895.385,4321.538,2
4626.667,3980,3899.487,4325.128,2
4624.615,3984.103,3908.718,4331.795,2
4620,3979.487,3903.59,4324.615,2
4614.359,3969.231,3890.256,4312.308,2
4620,3972.821,3887.692,4312.821,2
4623.59,3978.974,3889.744,4313.846,2
4616.923,3977.436,3894.359,4310.256,2
4618.974,3981.026,3902.564,4314.872,2
4636.923,3992.308,3905.128,4327.692,2
4640,3992.308,3901.538,4331.795,2
4631.795,3987.179,3903.077,4325.641,2
4633.846,3988.205,3904.615,4321.538,2
4635.897,3989.744,3901.538,4325.128,2
4634.359,3991.282,3904.615,4330.256,2
4634.359,3989.744,3911.795,4331.282,2
4629.231,3985.641,3911.795,4331.282,2
4632.308,3990.256,3906.154,4331.282,2
4642.564,3993.333,3902.051,4326.154,2
4639.487,3985.641,3900.513,4326.154,2
4633.846,3984.615,3904.103,4335.385,2
4635.385,3992.821,3911.282,4339.487,2
4633.333,3990.769,3908.205,4333.846,2
4631.795,3981.538,3903.59,4334.359,2
4643.59,3992.308,3914.872,4342.564,2
4643.077,4002.564,3917.436,4337.436,2
4620.513,3984.103,3900,4325.641,2
4616.41,3967.179,3897.436,4328.718,2
4635.897,3977.949,3907.179,4335.897,2
4641.026,3987.179,3905.641,4334.872,2
4631.795,3985.641,3903.59,4335.897,2
4612.821,3973.333,3903.077,4326.154,2
4604.615,3972.821,3891.795,4315.385,2
4599.487,3973.333,3887.692,4310.256,2
4616.923,3976.923,3895.385,4316.41,2
4628.718,3978.462,3900,4320,2
4616.41,3975.897,3891.282,4309.231,2
4610.769,3971.795,3888.205,4305.128,2
4615.385,3969.231,3892.308,4312.821,2
4609.231,3963.59,3890.256,4310.256,2
4600.513,3955.385,3884.615,4302.564,2
4603.59,3955.897,3884.103,4307.692,2
4608.718,3961.026,3886.667,4314.872,2
4610.769,3965.641,3891.282,4312.821,2
4612.821,3968.718,3892.821,4309.744,2
4610.256,3964.103,3892.308,4313.846,2
4605.128,3958.462,3894.359,4315.385,2
4610.256,3968.205,3896.41,4313.846,2
4618.974,3977.949,3897.436,4314.872,2
4613.846,3969.744,3894.359,4312.308,2
4602.564,3963.59,3886.154,4305.128,2
4605.641,3965.641,3886.667,4306.154,2
4619.487,3969.231,3898.462,4316.41,2
4622.564,3971.795,3900,4320,2
4607.692,3965.128,3892.308,4315.897,2
4594.359,3950.256,3885.641,4308.718,2
4606.154,3950.769,3883.59,4307.179,2
4622.051,3969.231,3889.744,4314.359,2
4613.846,3976.923,3893.846,4321.538,2
4602.564,3964.103,3889.231,4318.974,2
4609.744,3960.513,3889.744,4315.385,2
4621.538,3972.821,3897.436,4321.026,2
4617.436,3976.923,3896.41,4326.154,2
4605.128,3967.179,3892.308,4321.026,2
4608.205,3967.692,3892.308,4314.359,2
4622.051,3976.41,3889.231,4313.333,2
4621.538,3973.846,3889.231,4312.308,2
4611.795,3969.231,3896.923,4317.949,2
4612.308,3975.385,3898.974,4327.692,2
4613.846,3975.385,3893.333,4322.051,2
4606.667,3962.051,3887.179,4305.641,2
4610.769,3958.462,3888.718,4304.615,2
4614.872,3967.692,3893.333,4316.41,2
4614.872,3976.923,3900.513,4325.641,2
4627.692,3985.128,3907.692,4331.795,2
4631.795,3985.641,3897.949,4328.205,2
4613.846,3973.333,3883.077,4313.333,2
4608.205,3968.205,3893.333,4313.846,2
4618.974,3976.923,3905.641,4326.667,2
4615.897,3977.436,3893.846,4321.026,2
4609.231,3968.205,3889.744,4312.821,2
4618.462,3973.333,3908.718,4329.744,2
4624.103,3982.051,3913.333,4341.538,2
4618.974,3975.897,3897.949,4328.718,2
4615.385,3971.282,3894.872,4321.026,2
4618.462,3974.359,3901.026,4326.154,2
4617.436,3970.256,3899.487,4323.077,2
4611.795,3962.051,3890.769,4308.718,2
4607.692,3959.487,3882.051,4300.513,2
4603.077,3957.949,3883.077,4302.051,2
4610.769,3960.513,3889.231,4307.179,2
4624.103,3969.231,3889.744,4309.231,2
4625.128,3972.308,3890.256,4311.282,2
4624.103,3975.385,3900.513,4320.513,2
4629.231,3982.564,3904.103,4325.128,2
4627.692,3980,3898.974,4321.538,2
4624.103,3973.846,3900,4322.564,2
4629.231,3977.436,3906.667,4328.718,2
4632.821,3982.564,3906.667,4329.231,2
4628.718,3983.077,3902.564,4323.077,2
4621.026,3976.923,3897.436,4317.436,2
4614.359,3969.744,3891.795,4313.846,2
4611.282,3965.641,3887.179,4315.385,2
4617.436,3971.795,3892.308,4320.513,2
4624.615,3983.077,3900.513,4321.026,2
4616.41,3978.462,3893.333,4316.923,2
4605.641,3961.538,3880,4310.256,2
4618.974,3964.103,3886.667,4313.846,2
4631.282,3976.923,3897.949,4323.077,2
4621.538,3973.333,3894.872,4325.128,2
4614.359,3969.744,3892.308,4324.103,2
4622.564,3976.923,3896.923,4326.154,2
4629.744,3982.564,3895.385,4325.641,2
4617.436,3977.949,3891.282,4318.974,2
4603.077,3970.769,3897.436,4314.359,2
4612.308,3970.256,3900,4314.872,2
4626.154,3973.333,3891.282,4313.846,2
4611.795,3963.077,3877.949,4304.103,2
4598.974,3956.923,3879.487,4308.205,2
4612.308,3967.179,3892.308,4328.718,2
4616.923,3967.179,3890.256,4328.718,2
4603.59,3952.308,3878.462,4310.256,2
4602.564,3953.333,3883.077,4310.256,2
4608.205,3966.667,3892.821,4314.872,2
4604.615,3966.154,3886.154,4306.154,2
4611.282,3966.667,3885.641,4310.769,2
4625.641,3977.436,3895.385,4322.564,2
4621.538,3976.41,3895.385,4318.462,2
4613.846,3972.821,3896.923,4322.564,2
4618.462,3972.821,3904.103,4335.385,2
4614.359,3968.205,3895.897,4323.59,2
4607.179,3964.103,3881.538,4304.103,2
4608.205,3961.538,3883.59,4309.231,2
4606.667,3958.462,3890.769,4316.41,2
4604.615,3960.513,3889.231,4311.795,2
4609.231,3962.051,3890.769,4313.846,2
4605.641,3958.974,3896.923,4320.513,2
4608.718,3969.744,3903.59,4325.641,2
4622.051,3980.513,3903.59,4325.641,2
4617.436,3973.333,3893.846,4314.872,2
4604.615,3966.667,3887.179,4307.692,2
4611.282,3967.179,3889.231,4310.769,2
4613.846,3961.538,3887.179,4308.205,2
4597.436,3953.333,3878.462,4299.487,2
4597.949,3960,3878.462,4304.615,2
4614.872,3968.205,3885.641,4314.872,2
4610.256,3958.462,3883.59,4309.744,2
4590.256,3946.154,3875.897,4297.949,2
4591.795,3952.308,3876.923,4296.41,2
4610.769,3965.641,3886.667,4304.103,2
4618.974,3966.154,3894.359,4314.359,2
4611.282,3961.538,3894.359,4317.949,2
4607.179,3965.641,3893.846,4314.872,2
4614.359,3966.154,3889.231,4308.718,2
4617.949,3960.513,3883.59,4308.718,2
4614.359,3960,3888.205,4318.974,2
4616.41,3964.615,3897.436,4329.231,2
4619.487,3962.564,3892.821,4326.154,2
4615.897,3961.538,3887.692,4319.487,2
4613.846,3969.744,3894.872,4323.077,2
4614.872,3973.333,3894.872,4320.513,2
4616.923,3971.282,3886.667,4307.179,2
4624.103,3973.846,3886.667,4307.179,2
4630.769,3981.538,3892.821,4319.487,2
4623.59,3981.026,3895.897,4323.077,2
4614.359,3974.359,3896.923,4317.436,2
4609.744,3964.615,3889.744,4306.154,2
4609.744,3962.051,3880.513,4297.436,2
4620,3970.256,3887.692,4307.179,2
4625.641,3969.231,3897.436,4318.974,2
4610.769,3957.436,3887.179,4307.692,2
4600,3953.333,3874.359,4296.41,2
4612.308,3957.949,3881.026,4303.077,2
4619.487,3960,3889.231,4307.179,2
4604.615,3965.128,3884.615,4305.128,2
4598.974,3972.308,3885.641,4311.795,2
4613.846,3972.308,3894.872,4322.564,2
4622.564,3969.744,3896.41,4323.077,2
4617.436,3970.769,3892.821,4319.487,2
4612.308,3970.769,3887.179,4313.846,2
4616.923,3969.231,3884.615,4309.744,2
4622.564,3965.128,3886.667,4310.769,2
4625.128,3961.026,3887.179,4311.795,2
4620,3964.103,3886.154,4308.205,2
4613.333,3972.308,3886.667,4304.615,2
4614.359,3972.308,3889.231,4310.256,2
4620,3971.282,3893.333,4324.103,2
4620,3977.949,3895.385,4328.718,2
4617.949,3984.103,3898.462,4325.641,2
4617.949,3978.462,3900.513,4327.692,2
4615.385,3971.282,3896.923,4326.154,2
4618.462,3972.821,3890.256,4321.538,2
4624.103,3976.41,3893.333,4322.564,2
4616.41,3973.846,3897.949,4323.077,2
4604.103,3967.692,3888.205,4316.41,2
4614.359,3970.769,3887.692,4318.462,2
4630.769,3981.538,3896.923,4322.051,2
4625.128,3976.923,3896.41,4315.897,2
4611.282,3957.436,3884.615,4307.692,2
4607.179,3957.436,3881.538,4308.718,2
4612.308,3968.718,3886.667,4309.231,2
4619.487,3967.692,3889.231,4310.256,2
4612.821,3964.103,3890.256,4313.333,2
4601.026,3965.128,3884.103,4304.103,2
4611.282,3969.231,3881.026,4295.385,2
4628.205,3974.872,3891.282,4309.744,2
4628.205,3980,3896.923,4324.103,2
4627.179,3984.103,3891.795,4318.462,2
4626.154,3980.513,3890.256,4316.41,2
4619.487,3971.795,3895.385,4322.051,2
4620.513,3972.308,3895.385,4317.949,2
4624.615,3977.949,3894.872,4313.846,2
4618.974,3972.821,3897.949,4315.385,2
4609.231,3967.692,3892.821,4312.821,2
4611.282,3973.846,3887.179,4306.667,2
4620.513,3974.359,3887.692,4300,2
4620,3964.103,3887.179,4299.487,2
4620,3967.692,3890.769,4310.256,2
4630.256,3985.128,3900,4322.564,2
4629.744,3983.59,3905.128,4325.128,2
4620,3971.282,3902.564,4325.128,2
4621.026,3976.41,3899.487,4326.154,2
4626.154,3984.103,3898.462,4324.615,2
4626.154,3980,3896.923,4316.41,2
4625.641,3976.41,3889.231,4304.103,2
4627.179,3976.41,3882.051,4304.103,2
4626.667,3973.333,3887.179,4314.359,2
4620,3970.769,3892.308,4318.462,2
4621.026,3975.897,3895.897,4323.077,2
4636.923,3987.692,3907.692,4334.359,2
4640,3986.154,3915.385,4339.487,2
4632.308,3983.59,3913.846,4340,2
4631.795,3988.205,3908.718,4338.462,2
4634.359,3985.641,3901.538,4330.256,2
4632.308,3982.051,3896.923,4323.077,2
4634.359,3986.667,3897.949,4324.615,2
4630.769,3983.59,3894.359,4317.949,2
4625.641,3975.897,3889.744,4305.641,2
4631.795,3984.615,3894.359,4308.718,2
4636.923,3989.231,3900.513,4320.513,2
4629.744,3978.974,3898.462,4325.128,2
4616.923,3970.256,3891.795,4317.949,2
4612.308,3967.179,3889.744,4314.872,2
4625.641,3967.692,3894.872,4320.513,2
4633.846,3970.256,3897.949,4321.538,2
4623.59,3974.359,3893.846,4317.949,2
4613.333,3970.769,3885.128,4310.769,2
4608.205,3959.487,3874.359,4295.385,2
4605.641,3960,3873.333,4287.692,2
4616.923,3973.846,3886.154,4304.615,2
4630.769,3982.051,3896.923,4322.051,2
4622.564,3975.897,3892.821,4318.974,2
4613.333,3970.256,3890.769,4314.872,2
4616.41,3969.744,3896.41,4317.949,2
4620.513,3975.385,3895.897,4321.026,2
4620,3974.872,3890.769,4320.513,2
4612.308,3963.077,3888.205,4314.359,2
4608.718,3957.949,3884.615,4305.641,2
4613.846,3963.59,3877.949,4302.564,2
4615.897,3969.231,3883.077,4307.692,2
4616.923,3975.897,3892.308,4313.846,2
4627.692,3981.026,3888.718,4316.41,2
4634.359,3976.41,3886.667,4314.872,2
4624.615,3976.923,3895.385,4311.795,2
4617.949,3981.538,3896.923,4313.333,2
4625.128,3981.538,3892.821,4320,2
4630.256,3980,3892.821,4321.026,2
4627.692,3978.974,3893.333,4317.949,2
4625.641,3978.462,3893.846,4318.974,2
4627.179,3983.077,3893.333,4321.538,2
4628.718,3984.103,3889.231,4323.077,2
4628.205,3974.359,3887.692,4322.051,2
4624.103,3973.333,3885.641,4316.923,2
4623.59,3978.974,3882.051,4316.41,2
4629.744,3976.923,3886.154,4322.051,2
4624.103,3973.333,3887.179,4315.897,2
4614.359,3977.949,3887.692,4309.231,2
4622.564,3986.667,3901.026,4321.538,2
4634.359,3990.256,3905.641,4330.256,2
4630.769,3983.077,3891.795,4324.615,2
4628.205,3980,3890.769,4329.744,2
4630.256,3988.205,3903.077,4338.974,2
4624.103,3985.641,3898.974,4329.744,2
4615.897,3972.308,3881.026,4309.744,2
4618.974,3973.333,3879.487,4309.231,2
4621.538,3976.41,3884.615,4318.462,2
4623.077,3971.795,3878.462,4314.359,2
4624.103,3974.359,3874.872,4309.744,2
4616.923,3976.923,3882.051,4314.359,2
4611.282,3975.897,3890.256,4323.077,2
4616.41,3982.051,3891.795,4322.051,2
4621.538,3982.051,3886.154,4310.769,2
4616.41,3970.769,3882.051,4302.564,2
4611.282,3973.333,3890.769,4314.359,2
4611.795,3981.026,3896.923,4324.615,2
4613.846,3975.897,3889.231,4315.897,2
4608.205,3965.128,3878.462,4308.718,2
4606.154,3969.744,3874.359,4311.795,2
4609.231,3975.385,3873.846,4309.231,2
4604.103,3965.128,3875.897,4307.692,2
4604.103,3961.026,3880,4316.41,2
4613.333,3973.333,3884.615,4321.538,2
4613.333,3980.513,3885.641,4320,2
4607.179,3971.282,3884.103,4323.59,2
4598.974,3957.436,3879.487,4321.538,2
4598.974,3955.897,3880,4319.487,2
4614.872,3969.231,3889.744,4331.795,2
4618.974,3977.436,3893.333,4331.795,2
4607.179,3969.231,3884.103,4316.41,2
4603.59,3962.051,3877.949,4314.359,2
4603.59,3967.179,3880,4315.897,2
4606.154,3979.487,3883.077,4308.205,2
4616.41,3983.077,3884.615,4309.231,2
4615.385,3975.385,3884.103,4311.282,2
4606.667,3972.821,3881.538,4304.103,2
4605.641,3969.744,3875.385,4302.051,2
4609.744,3964.103,3871.795,4306.667,2
4614.872,3971.795,3882.051,4315.385,2
4616.41,3980.513,3891.795,4322.051,2
4610.256,3975.897,3885.641,4313.333,2
4611.282,3977.436,3881.026,4305.128,2
4615.385,3981.538,3882.564,4307.179,2
4611.282,3976.41,3881.538,4307.692,2
4612.308,3975.385,3883.077,4304.103,2
4620,3977.949,3881.538,4301.538,2
4615.897,3974.359,3871.795,4298.462,2
4597.949,3965.128,3867.692,4295.897,2
4595.897,3962.564,3876.41,4301.026,2
4613.333,3969.231,3883.59,4308.205,2
4615.385,3970.769,3881.538,4311.795,2
4594.359,3957.436,3871.795,4306.667,2
4588.205,3953.333,3866.154,4301.538,2
4604.103,3968.718,3870.256,4305.641,2
