0.2601 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.7396 	EXP 	image: image = 'game.jpg'
13.7586 	EXP 	image: image = 'game.jpg'
13.7737 	EXP 	image: image = 'game.jpg'
13.7890 	EXP 	image: image = 'game.jpg'
13.8058 	EXP 	image: image = 'game.jpg'
13.8222 	EXP 	image: image = 'game.jpg'
13.8386 	EXP 	image: image = 'game.jpg'
13.8584 	EXP 	image: image = 'game.jpg'
13.8715 	EXP 	image: image = 'game.jpg'
13.8905 	EXP 	image: image = 'game.jpg'
13.9034 	EXP 	image: image = 'game.jpg'
13.9210 	EXP 	image: image = 'game.jpg'
13.9601 	EXP 	image: image = 'game.jpg'
13.9726 	EXP 	image: image = 'game.jpg'
13.9844 	EXP 	image: image = 'game.jpg'
14.0005 	EXP 	image: image = 'game.jpg'
14.0185 	EXP 	image: image = 'game.jpg'
14.0351 	EXP 	image: image = 'game.jpg'
14.0541 	EXP 	image: image = 'game.jpg'
14.0682 	EXP 	image: image = 'game.jpg'
14.0844 	EXP 	image: image = 'game.jpg'
14.1017 	EXP 	image: image = 'game.jpg'
14.1201 	EXP 	image: image = 'game.jpg'
14.1343 	EXP 	image: image = 'game.jpg'
14.1515 	EXP 	image: image = 'game.jpg'
14.1667 	EXP 	image: image = 'game.jpg'
14.1836 	EXP 	image: image = 'game.jpg'
14.2061 	EXP 	image: image = 'game.jpg'
14.2174 	EXP 	image: image = 'game.jpg'
14.2349 	EXP 	image: image = 'game.jpg'
14.2515 	EXP 	image: image = 'game.jpg'
14.2712 	EXP 	image: image = 'game.jpg'
14.2840 	EXP 	image: image = 'game.jpg'
14.3051 	EXP 	image: image = 'game.jpg'
14.3197 	EXP 	image: image = 'game.jpg'
14.3338 	EXP 	image: image = 'game.jpg'
14.3507 	EXP 	image: image = 'game.jpg'
14.3783 	EXP 	image: image = 'game.jpg'
14.3873 	EXP 	image: image = 'game.jpg'
14.4023 	EXP 	image: image = 'game.jpg'
14.4190 	EXP 	image: image = 'game.jpg'
14.4374 	EXP 	image: image = 'game.jpg'
14.4520 	EXP 	image: image = 'game.jpg'
14.4695 	EXP 	image: image = 'game.jpg'
14.5049 	EXP 	image: image = 'game.jpg'
14.5141 	EXP 	image: image = 'game.jpg'
14.5300 	EXP 	image: image = 'game.jpg'
14.5477 	EXP 	image: image = 'game.jpg'
14.5634 	EXP 	image: image = 'game.jpg'
14.5819 	EXP 	image: image = 'game.jpg'
14.5967 	EXP 	image: image = 'game.jpg'
14.6130 	EXP 	image: image = 'game.jpg'
14.6291 	EXP 	image: image = 'game.jpg'
14.6472 	EXP 	image: image = 'game.jpg'
14.6630 	EXP 	image: image = 'game.jpg'
22.5206 	EXP 	image: image = 'game.jpg'
22.5561 	EXP 	image: image = 'game.jpg'
22.5714 	EXP 	image: image = 'game.jpg'
22.6664 	EXP 	image: image = 'game.jpg'
22.6939 	EXP 	image: image = 'game.jpg'
22.7067 	EXP 	image: image = 'game.jpg'
22.7252 	EXP 	image: image = 'game.jpg'
22.7408 	EXP 	image: image = 'game.jpg'
22.7545 	EXP 	image: image = 'game.jpg'
22.7730 	EXP 	image: image = 'game.jpg'
22.7884 	EXP 	image: image = 'game.jpg'
22.8056 	EXP 	image: image = 'game.jpg'
22.8230 	EXP 	image: image = 'game.jpg'
22.8396 	EXP 	image: image = 'game.jpg'
22.8559 	EXP 	image: image = 'game.jpg'
22.8739 	EXP 	image: image = 'game.jpg'
22.8900 	EXP 	image: image = 'game.jpg'
22.9061 	EXP 	image: image = 'game.jpg'
22.9230 	EXP 	image: image = 'game.jpg'
22.9411 	EXP 	image: image = 'game.jpg'
22.9560 	EXP 	image: image = 'game.jpg'
22.9743 	EXP 	image: image = 'game.jpg'
22.9899 	EXP 	image: image = 'game.jpg'
23.0056 	EXP 	image: image = 'game.jpg'
23.0229 	EXP 	image: image = 'game.jpg'
