color1,color2,color3,color4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,circles.thisRepN,circles.thisTrialN,circles.thisN,circles.thisIndex,instructions.started,instructions.stopped,ready.keys,ready.rt,ready.started,ready.stopped,blank_img.started,blank_img.stopped,pause.started,pause.stopped,indicate1.started,indicate1.stopped,indcate2.started,indcate2.stopped,indcate3.started,indcate3.stopped,indicate4.started,indicate4.stopped,square1.started,square1.stopped,square2.started,square2.stopped,square3.started,square3.stopped,square4.started,square4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",13,0,13,0,0,0,0,2,,,,,,,259.27274420001777,None,260.2699837000109,None,260.2699837000109,None,260.2699837000109,None,260.2699837000109,None,260.2699837000109,None,261.27067650004756,None,261.27067650004756,None,261.27067650004756,None,261.27067650004756,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",13,0,13,0,0,1,1,3,,,,,,,,,264.2705970000243,None,264.2705970000243,None,264.2705970000243,None,264.2705970000243,None,264.2705970000243,None,265.2733130000415,None,265.2733130000415,None,265.2733130000415,None,265.2733130000415,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",13,0,13,0,0,2,2,1,,,,,,,,,268.273694100033,None,268.273694100033,None,268.273694100033,None,268.273694100033,None,268.273694100033,None,269.26821190002374,None,269.26821190002374,None,269.26821190002374,None,269.26821190002374,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",13,0,13,0,0,3,3,0,,,,,,,,,272.26926410000306,None,272.26926410000306,None,272.26926410000306,None,272.26926410000306,None,272.26926410000306,None,273.27211040002294,None,273.27211040002294,None,273.27211040002294,None,273.27211040002294,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,13,0,13,0,,,,,,,,,,,276.27249170001596,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",14,0,14,0,0,0,0,3,,,,,,,277.2666527000256,None,278.2710754,None,278.2710754,None,278.2710754,None,278.2710754,None,278.2710754,None,279.2685941000236,None,279.2685941000236,None,279.2685941000236,None,279.2685941000236,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",14,0,14,0,0,1,1,0,,,,,,,,,282.26930630003335,None,282.26930630003335,None,282.26930630003335,None,282.26930630003335,None,282.26930630003335,None,283.2703897000174,None,283.2703897000174,None,283.2703897000174,None,283.2703897000174,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",14,0,14,0,0,2,2,1,,,,,,,,,286.27188840002054,None,286.27188840002054,None,286.27188840002054,None,286.27188840002054,None,286.27188840002054,None,287.26624950004043,None,287.26624950004043,None,287.26624950004043,None,287.26624950004043,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",14,0,14,0,0,3,3,2,,,,,,,,,290.26651980000315,None,290.26651980000315,None,290.26651980000315,None,290.26651980000315,None,290.26651980000315,None,291.26948250003625,None,291.26948250003625,None,291.26948250003625,None,291.26948250003625,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,14,0,14,0,,,,,,,,,,,294.2695300000487,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",15,0,15,0,0,0,0,0,,,,,,,295.27234740002314,None,296.2694999000523,None,296.2694999000523,None,296.2694999000523,None,296.2694999000523,None,296.2694999000523,None,297.2724246000289,None,297.2724246000289,None,297.2724246000289,None,297.2724246000289,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",15,0,15,0,0,1,1,2,,,,,,,,,300.266745800036,None,300.266745800036,None,300.266745800036,None,300.266745800036,None,300.266745800036,None,301.2692705000518,None,301.2692705000518,None,301.2692705000518,None,301.2692705000518,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",15,0,15,0,0,2,2,3,,,,,,,,,304.26775320002344,None,304.26775320002344,None,304.26775320002344,None,304.26775320002344,None,304.26775320002344,None,305.2702104000491,None,305.2702104000491,None,305.2702104000491,None,305.2702104000491,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",15,0,15,0,0,3,3,1,,,,,,,,,308.269336700032,None,308.269336700032,None,308.269336700032,None,308.269336700032,None,308.269336700032,None,309.27167650003685,None,309.27167650003685,None,309.27167650003685,None,309.27167650003685,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,15,0,15,0,,,,,,,,,,,312.2716688000364,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",16,0,16,0,0,0,0,0,,,,,,,313.2742445000331,None,314.27032330003567,None,314.27032330003567,None,314.27032330003567,None,314.27032330003567,None,314.27032330003567,None,315.2663887999952,None,315.2663887999952,None,315.2663887999952,None,315.2663887999952,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",16,0,16,0,0,1,1,3,,,,,,,,,318.26656459999504,None,318.26656459999504,None,318.26656459999504,None,318.26656459999504,None,318.26656459999504,None,319.26949180004885,None,319.26949180004885,None,319.26949180004885,None,319.26949180004885,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",16,0,16,0,0,2,2,1,,,,,,,,,322.26965580001706,None,322.26965580001706,None,322.26965580001706,None,322.26965580001706,None,322.26965580001706,None,323.27225959999487,None,323.27225959999487,None,323.27225959999487,None,323.27225959999487,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",16,0,16,0,0,3,3,2,,,,,,,,,326.272377300018,None,326.272377300018,None,326.272377300018,None,326.272377300018,None,326.272377300018,None,327.267114700051,None,327.267114700051,None,327.267114700051,None,327.267114700051,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,16,0,16,0,,,,,,,,,,,330.26846260001184,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",17,0,17,0,0,0,0,0,,,,,,,331.2701422999962,None,332.2729803000111,None,332.2729803000111,None,332.2729803000111,None,332.2729803000111,None,332.2729803000111,None,333.26824470004067,None,333.26824470004067,None,333.26824470004067,None,333.26824470004067,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",17,0,17,0,0,1,1,2,,,,,,,,,336.2685607000021,None,336.2685607000021,None,336.2685607000021,None,336.2685607000021,None,336.2685607000021,None,337.2708115000278,None,337.2708115000278,None,337.2708115000278,None,337.2708115000278,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",17,0,17,0,0,2,2,1,,,,,,,,,340.27106920001097,None,340.27106920001097,None,340.27106920001097,None,340.27106920001097,None,340.27106920001097,None,341.27366840001196,None,341.27366840001196,None,341.27366840001196,None,341.27366840001196,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",17,0,17,0,0,3,3,3,,,,,,,,,344.26993450004375,None,344.26993450004375,None,344.26993450004375,None,344.26993450004375,None,344.26993450004375,None,345.27283319999697,None,345.27283319999697,None,345.27283319999697,None,345.27283319999697,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,17,0,17,0,,,,,,,,,,,348.2732541000005,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",18,0,18,0,0,0,0,0,,,,,,,349.26843390002614,None,350.2707175000105,None,350.2707175000105,None,350.2707175000105,None,350.2707175000105,None,350.2707175000105,None,351.27409140003147,None,351.27409140003147,None,351.27409140003147,None,351.27409140003147,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",18,0,18,0,0,1,1,2,,,,,,,,,354.2744360000361,None,354.2744360000361,None,354.2744360000361,None,354.2744360000361,None,354.2744360000361,None,355.26904860005016,None,355.26904860005016,None,355.26904860005016,None,355.26904860005016,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",18,0,18,0,0,2,2,1,,,,,,,,,358.26918570004636,None,358.26918570004636,None,358.26918570004636,None,358.26918570004636,None,358.26918570004636,None,359.27241020003567,None,359.27241020003567,None,359.27241020003567,None,359.27241020003567,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",18,0,18,0,0,3,3,3,,,,,,,,,362.27364510000916,None,362.27364510000916,None,362.27364510000916,None,362.27364510000916,None,362.27364510000916,None,363.268461700005,None,363.268461700005,None,363.268461700005,None,363.268461700005,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,18,0,18,0,,,,,,,,,,,366.2688950000447,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",19,0,19,0,0,0,0,0,,,,,,,367.2710745000513,None,368.2742709000013,None,368.2742709000013,None,368.2742709000013,None,368.2742709000013,None,368.2742709000013,None,369.26877690001857,None,369.26877690001857,None,369.26877690001857,None,369.26877690001857,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",19,0,19,0,0,1,1,2,,,,,,,,,372.26949340000283,None,372.26949340000283,None,372.26949340000283,None,372.26949340000283,None,372.26949340000283,None,373.2721878000302,None,373.2721878000302,None,373.2721878000302,None,373.2721878000302,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",19,0,19,0,0,2,2,1,,,,,,,,,376.27328940003645,None,376.27328940003645,None,376.27328940003645,None,376.27328940003645,None,376.27328940003645,None,377.2690008000354,None,377.2690008000354,None,377.2690008000354,None,377.2690008000354,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",19,0,19,0,0,3,3,3,,,,,,,,,380.26913420000346,None,380.26913420000346,None,380.26913420000346,None,380.26913420000346,None,380.26913420000346,None,381.2719791000127,None,381.2719791000127,None,381.2719791000127,None,381.2719791000127,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,19,0,19,0,,,,,,,,,,,384.27260140003636,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",20,0,20,0,0,0,0,1,,,,,,,385.2685572000337,None,386.27196570002707,None,386.27196570002707,None,386.27196570002707,None,386.27196570002707,None,386.27196570002707,None,387.2690281000105,None,387.2690281000105,None,387.2690281000105,None,387.2690281000105,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",20,0,20,0,0,1,1,0,,,,,,,,,390.2699473000248,None,390.2699473000248,None,390.2699473000248,None,390.2699473000248,None,390.2699473000248,None,391.2729024,None,391.2729024,None,391.2729024,None,391.2729024,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",20,0,20,0,0,2,2,3,,,,,,,,,394.2663994000177,None,394.2663994000177,None,394.2663994000177,None,394.2663994000177,None,394.2663994000177,None,395.2695617999998,None,395.2695617999998,None,395.2695617999998,None,395.2695617999998,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",20,0,20,0,0,3,3,2,,,,,,,,,398.26837410003645,None,398.26837410003645,None,398.26837410003645,None,398.26837410003645,None,398.26837410003645,None,399.27083640004275,None,399.27083640004275,None,399.27083640004275,None,399.27083640004275,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,20,0,20,0,,,,,,,,,,,402.2712659999961,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",21,0,21,0,0,0,0,3,,,,,,,403.2738857000368,None,404.26988480001455,None,404.26988480001455,None,404.26988480001455,None,404.26988480001455,None,404.26988480001455,None,405.27429010003107,None,405.27429010003107,None,405.27429010003107,None,405.27429010003107,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",21,0,21,0,0,1,1,2,,,,,,,,,408.2684822000447,None,408.2684822000447,None,408.2684822000447,None,408.2684822000447,None,408.2684822000447,None,409.269270000048,None,409.269270000048,None,409.269270000048,None,409.269270000048,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",21,0,21,0,0,2,2,0,,,,,,,,,412.26973160001216,None,412.26973160001216,None,412.26973160001216,None,412.26973160001216,None,412.26973160001216,None,413.2725175000378,None,413.2725175000378,None,413.2725175000378,None,413.2725175000378,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",21,0,21,0,0,3,3,1,,,,,,,,,416.272448600037,None,416.272448600037,None,416.272448600037,None,416.272448600037,None,416.272448600037,None,417.26869180001086,None,417.26869180001086,None,417.26869180001086,None,417.26869180001086,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,21,0,21,0,,,,,,,,,,,420.2686565000331,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",22,0,22,0,0,0,0,3,,,,,,,421.27075409999816,None,422.2735200000461,None,422.2735200000461,None,422.2735200000461,None,422.2735200000461,None,422.2735200000461,None,423.26864140003454,None,423.26864140003454,None,423.26864140003454,None,423.26864140003454,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",22,0,22,0,0,1,1,1,,,,,,,,,426.2697077000048,None,426.2697077000048,None,426.2697077000048,None,426.2697077000048,None,426.2697077000048,None,427.27083230001153,None,427.27083230001153,None,427.27083230001153,None,427.27083230001153,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",22,0,22,0,0,2,2,0,,,,,,,,,430.2711424000445,None,430.2711424000445,None,430.2711424000445,None,430.2711424000445,None,430.2711424000445,None,431.27407360001234,None,431.27407360001234,None,431.27407360001234,None,431.27407360001234,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",22,0,22,0,0,3,3,2,,,,,,,,,434.273960600025,None,434.273960600025,None,434.273960600025,None,434.273960600025,None,434.273960600025,None,435.26916300004814,None,435.26916300004814,None,435.26916300004814,None,435.26916300004814,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,22,0,22,0,,,,,,,,,,,438.2693481000024,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",23,0,23,0,0,0,0,0,,,,,,,439.2727037000004,None,440.2668201000197,None,440.2668201000197,None,440.2668201000197,None,440.2668201000197,None,440.2668201000197,None,441.27009820000967,None,441.27009820000967,None,441.27009820000967,None,441.27009820000967,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",23,0,23,0,0,1,1,3,,,,,,,,,444.2701608000207,None,444.2701608000207,None,444.2701608000207,None,444.2701608000207,None,444.2701608000207,None,445.273116700002,None,445.273116700002,None,445.273116700002,None,445.273116700002,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",23,0,23,0,0,2,2,1,,,,,,,,,448.27306560002035,None,448.27306560002035,None,448.27306560002035,None,448.27306560002035,None,448.27306560002035,None,449.2686223000055,None,449.2686223000055,None,449.2686223000055,None,449.2686223000055,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",23,0,23,0,0,3,3,2,,,,,,,,,452.2686984000029,None,452.2686984000029,None,452.2686984000029,None,452.2686984000029,None,452.2686984000029,None,453.2705574000138,None,453.2705574000138,None,453.2705574000138,None,453.2705574000138,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,23,0,23,0,,,,,,,,,,,456.27092390001053,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",24,0,24,0,0,0,0,2,,,,,,,457.27364750002744,None,458.2694695999962,None,458.2694695999962,None,458.2694695999962,None,458.2694695999962,None,458.2694695999962,None,459.27391450002324,None,459.27391450002324,None,459.27391450002324,None,459.27391450002324,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",24,0,24,0,0,1,1,1,,,,,,,,,462.274320800032,None,462.274320800032,None,462.274320800032,None,462.274320800032,None,462.274320800032,None,463.2690094000427,None,463.2690094000427,None,463.2690094000427,None,463.2690094000427,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",24,0,24,0,0,2,2,0,,,,,,,,,466.26961810002103,None,466.26961810002103,None,466.26961810002103,None,466.26961810002103,None,466.26961810002103,None,467.27240870002424,None,467.27240870002424,None,467.27240870002424,None,467.27240870002424,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",24,0,24,0,0,3,3,3,,,,,,,,,470.27271810005186,None,470.27271810005186,None,470.27271810005186,None,470.27271810005186,None,470.27271810005186,None,471.2689973000088,None,471.2689973000088,None,471.2689973000088,None,471.2689973000088,None,,001,2020_Dec_02_1949,offline,2020.2.6,120,
,,,,24,0,24,0,,,,,,,,,,,474.2689949000487,None,,,,,,,,,,,,,,,,,,,,001,2020_Dec_02_1949,offline,2020.2.6,120,
