color1,color2,color3,color4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,circles.thisRepN,circles.thisTrialN,circles.thisN,circles.thisIndex,instructions.started,instructions.stopped,ready.keys,ready.rt,ready.started,ready.stopped,blank_img.started,blank_img.stopped,pause.started,pause.stopped,indicate1.started,indicate1.stopped,indcate2.started,indcate2.stopped,indcate3.started,indcate3.stopped,indicate4.started,indicate4.stopped,square1.started,square1.stopped,square2.started,square2.stopped,square3.started,square3.stopped,square4.started,square4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",14,0,14,0,0,1,1,0,,,,,,,,,278.4400972999865,None,278.4400972999865,None,278.4400972999865,None,278.4400972999865,None,278.4400972999865,None,279.4339675999945,None,279.4339675999945,None,279.4339675999945,None,279.4339675999945,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",14,0,14,0,0,2,2,2,,,,,,,,,282.4323816000251,None,282.4323816000251,None,282.4323816000251,None,282.4323816000251,None,282.4323816000251,None,283.4393297000206,None,283.4393297000206,None,283.4393297000206,None,283.4393297000206,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",14,0,14,0,0,3,3,1,,,,,,,,,286.43432559998473,None,286.43432559998473,None,286.43432559998473,None,286.43432559998473,None,286.43432559998473,None,287.43977509997785,None,287.43977509997785,None,287.43977509997785,None,287.43977509997785,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,14,0,14,0,,,,,,,,,,,290.4359845999861,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",15,0,15,0,0,0,0,2,,,,,,,291.43831360002514,None,292.4405061000143,None,292.4405061000143,None,292.4405061000143,None,292.4405061000143,None,292.4405061000143,None,293.43450039997697,None,293.43450039997697,None,293.43450039997697,None,293.43450039997697,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",15,0,15,0,0,1,1,0,,,,,,,,,296.4330407999805,None,296.4330407999805,None,296.4330407999805,None,296.4330407999805,None,296.4330407999805,None,297.4357071000268,None,297.4357071000268,None,297.4357071000268,None,297.4357071000268,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",15,0,15,0,0,2,2,1,,,,,,,,,300.43408680002904,None,300.43408680002904,None,300.43408680002904,None,300.43408680002904,None,300.43408680002904,None,301.43642869999167,None,301.43642869999167,None,301.43642869999167,None,301.43642869999167,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",15,0,15,0,0,3,3,3,,,,,,,,,304.4370883000083,None,304.4370883000083,None,304.4370883000083,None,304.4370883000083,None,304.4370883000083,None,305.4394053000142,None,305.4394053000142,None,305.4394053000142,None,305.4394053000142,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,15,0,15,0,,,,,,,,,,,308.43802980001783,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",16,0,16,0,0,0,0,2,,,,,,,309.440503299993,None,310.4341946999775,None,310.4341946999775,None,310.4341946999775,None,310.4341946999775,None,310.4341946999775,None,311.4366409999784,None,311.4366409999784,None,311.4366409999784,None,311.4366409999784,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",16,0,16,0,0,1,1,1,,,,,,,,,314.43609580001794,None,314.43609580001794,None,314.43609580001794,None,314.43609580001794,None,314.43609580001794,None,315.43851489998633,None,315.43851489998633,None,315.43851489998633,None,315.43851489998633,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",16,0,16,0,0,2,2,0,,,,,,,,,318.4370013999869,None,318.4370013999869,None,318.4370013999869,None,318.4370013999869,None,318.4370013999869,None,319.4392939999816,None,319.4392939999816,None,319.4392939999816,None,319.4392939999816,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",16,0,16,0,0,3,3,3,,,,,,,,,322.43782039999496,None,322.43782039999496,None,322.43782039999496,None,322.43782039999496,None,322.43782039999496,None,323.44012849999126,None,323.44012849999126,None,323.44012849999126,None,323.44012849999126,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,16,0,16,0,,,,,,,,,,,326.4387170000118,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",17,0,17,0,0,0,0,0,,,,,,,327.43260399997234,None,328.43486450001365,None,328.43486450001365,None,328.43486450001365,None,328.43486450001365,None,328.43486450001365,None,329.4373677999829,None,329.4373677999829,None,329.4373677999829,None,329.4373677999829,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",17,0,17,0,0,1,1,2,,,,,,,,,332.4360416000127,None,332.4360416000127,None,332.4360416000127,None,332.4360416000127,None,332.4360416000127,None,333.4382143000257,None,333.4382143000257,None,333.4382143000257,None,333.4382143000257,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",17,0,17,0,0,2,2,3,,,,,,,,,336.43935810000403,None,336.43935810000403,None,336.43935810000403,None,336.43935810000403,None,336.43935810000403,None,337.4328985000029,None,337.4328985000029,None,337.4328985000029,None,337.4328985000029,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",17,0,17,0,0,3,3,1,,,,,,,,,340.4323448999785,None,340.4323448999785,None,340.4323448999785,None,340.4323448999785,None,340.4323448999785,None,341.4346022999962,None,341.4346022999962,None,341.4346022999962,None,341.4346022999962,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,17,0,17,0,,,,,,,,,,,344.4330871999846,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",18,0,18,0,0,0,0,0,,,,,,,345.4356630999828,None,346.4373385999934,None,346.4373385999934,None,346.4373385999934,None,346.4373385999934,None,346.4373385999934,None,347.4399216999882,None,347.4399216999882,None,347.4399216999882,None,347.4399216999882,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",18,0,18,0,0,1,1,3,,,,,,,,,350.43871199997375,None,350.43871199997375,None,350.43871199997375,None,350.43871199997375,None,350.43871199997375,None,351.4326003000024,None,351.4326003000024,None,351.4326003000024,None,351.4326003000024,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",18,0,18,0,0,2,2,2,,,,,,,,,354.4397039000178,None,354.4397039000178,None,354.4397039000178,None,354.4397039000178,None,354.4397039000178,None,355.43361690000165,None,355.43361690000165,None,355.43361690000165,None,355.43361690000165,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",18,0,18,0,0,3,3,1,,,,,,,,,358.43296539998846,None,358.43296539998846,None,358.43296539998846,None,358.43296539998846,None,358.43296539998846,None,359.43559670000104,None,359.43559670000104,None,359.43559670000104,None,359.43559670000104,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,18,0,18,0,,,,,,,,,,,362.4337678999873,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",19,0,19,0,0,0,0,0,,,,,,,363.43613300001016,None,364.4399310000008,None,364.4399310000008,None,364.4399310000008,None,364.4399310000008,None,364.4399310000008,None,365.4350801000255,None,365.4350801000255,None,365.4350801000255,None,365.4350801000255,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",19,0,19,0,0,1,1,3,,,,,,,,,368.4339930000133,None,368.4339930000133,None,368.4339930000133,None,368.4339930000133,None,368.4339930000133,None,369.43641299998853,None,369.43641299998853,None,369.43641299998853,None,369.43641299998853,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",19,0,19,0,0,2,2,2,,,,,,,,,372.4349570000195,None,372.4349570000195,None,372.4349570000195,None,372.4349570000195,None,372.4349570000195,None,373.4372819000273,None,373.4372819000273,None,373.4372819000273,None,373.4372819000273,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",19,0,19,0,0,3,3,1,,,,,,,,,376.43548749998445,None,376.43548749998445,None,376.43548749998445,None,376.43548749998445,None,376.43548749998445,None,377.4379471000284,None,377.4379471000284,None,377.4379471000284,None,377.4379471000284,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,19,0,19,0,,,,,,,,,,,380.4367705999757,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",20,0,20,0,0,0,0,2,,,,,,,381.4380769000272,None,382.44023020000895,None,382.44023020000895,None,382.44023020000895,None,382.44023020000895,None,382.44023020000895,None,383.4342437000014,None,383.4342437000014,None,383.4342437000014,None,383.4342437000014,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",20,0,20,0,0,1,1,1,,,,,,,,,386.4395019999938,None,386.4395019999938,None,386.4395019999938,None,386.4395019999938,None,386.4395019999938,None,387.4343236000277,None,387.4343236000277,None,387.4343236000277,None,387.4343236000277,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",20,0,20,0,0,2,2,3,,,,,,,,,390.4405397999799,None,390.4405397999799,None,390.4405397999799,None,390.4405397999799,None,390.4405397999799,None,391.4369424000033,None,391.4369424000033,None,391.4369424000033,None,391.4369424000033,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",20,0,20,0,0,3,3,0,,,,,,,,,394.4354712999775,None,394.4354712999775,None,394.4354712999775,None,394.4354712999775,None,394.4354712999775,None,395.4379994000192,None,395.4379994000192,None,395.4379994000192,None,395.4379994000192,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,20,0,20,0,,,,,,,,,,,398.4364152000053,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",21,0,21,0,0,0,0,2,,,,,,,399.43874999997206,None,400.4326977999881,None,400.4326977999881,None,400.4326977999881,None,400.4326977999881,None,400.4326977999881,None,401.43521119997604,None,401.43521119997604,None,401.43521119997604,None,401.43521119997604,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",21,0,21,0,0,1,1,0,,,,,,,,,404.43346660002135,None,404.43346660002135,None,404.43346660002135,None,404.43346660002135,None,404.43346660002135,None,405.43592860002536,None,405.43592860002536,None,405.43592860002536,None,405.43592860002536,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",21,0,21,0,0,2,2,1,,,,,,,,,408.43456439999864,None,408.43456439999864,None,408.43456439999864,None,408.43456439999864,None,408.43456439999864,None,409.4369853999815,None,409.4369853999815,None,409.4369853999815,None,409.4369853999815,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",21,0,21,0,0,3,3,3,,,,,,,,,412.4358637999976,None,412.4358637999976,None,412.4358637999976,None,412.4358637999976,None,412.4358637999976,None,413.4377556000254,None,413.4377556000254,None,413.4377556000254,None,413.4377556000254,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,21,0,21,0,,,,,,,,,,,416.4361913999892,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",22,0,22,0,0,0,0,3,,,,,,,417.43845020001754,None,418.4323731000186,None,418.4323731000186,None,418.4323731000186,None,418.4323731000186,None,418.4323731000186,None,419.4346274000127,None,419.4346274000127,None,419.4346274000127,None,419.4346274000127,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",22,0,22,0,0,1,1,0,,,,,,,,,422.4332951999968,None,422.4332951999968,None,422.4332951999968,None,422.4332951999968,None,422.4332951999968,None,423.44019110000227,None,423.44019110000227,None,423.44019110000227,None,423.44019110000227,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",22,0,22,0,0,2,2,1,,,,,,,,,426.43937640002696,None,426.43937640002696,None,426.43937640002696,None,426.43937640002696,None,426.43937640002696,None,427.43327749997843,None,427.43327749997843,None,427.43327749997843,None,427.43327749997843,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",22,0,22,0,0,3,3,2,,,,,,,,,430.4400571999722,None,430.4400571999722,None,430.4400571999722,None,430.4400571999722,None,430.4400571999722,None,431.43404480000027,None,431.43404480000027,None,431.43404480000027,None,431.43404480000027,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,22,0,22,0,,,,,,,,,,,434.4327927000122,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",23,0,23,0,0,0,0,3,,,,,,,435.4351359999855,None,436.43735109997215,None,436.43735109997215,None,436.43735109997215,None,436.43735109997215,None,436.43735109997215,None,437.43979400000535,None,437.43979400000535,None,437.43979400000535,None,437.43979400000535,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",23,0,23,0,0,1,1,0,,,,,,,,,440.4323461999884,None,440.4323461999884,None,440.4323461999884,None,440.4323461999884,None,440.4323461999884,None,441.4340067000012,None,441.4340067000012,None,441.4340067000012,None,441.4340067000012,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",23,0,23,0,0,2,2,1,,,,,,,,,444.4323168999981,None,444.4323168999981,None,444.4323168999981,None,444.4323168999981,None,444.4323168999981,None,445.4345103999949,None,445.4345103999949,None,445.4345103999949,None,445.4345103999949,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",23,0,23,0,0,3,3,2,,,,,,,,,448.43312010000227,None,448.43312010000227,None,448.43312010000227,None,448.43312010000227,None,448.43312010000227,None,449.43539130000863,None,449.43539130000863,None,449.43539130000863,None,449.43539130000863,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,23,0,23,0,,,,,,,,,,,452.4340372000006,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[1, 1, 1]",24,0,24,0,0,0,0,1,,,,,,,453.436448100023,None,454.43870469997637,None,454.43870469997637,None,454.43870469997637,None,454.43870469997637,None,454.43870469997637,None,455.43266170000425,None,455.43266170000425,None,455.43266170000425,None,455.43266170000425,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",24,0,24,0,0,1,1,3,,,,,,,,,458.4318961999961,None,458.4318961999961,None,458.4318961999961,None,458.4318961999961,None,458.4318961999961,None,459.4340563999722,None,459.4340563999722,None,459.4340563999722,None,459.4340563999722,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 0, 0]","[1, 1, 1]","[1, 1, 1]",24,0,24,0,0,2,2,2,,,,,,,,,462.4326819999842,None,462.4326819999842,None,462.4326819999842,None,462.4326819999842,None,462.4326819999842,None,463.43565960001433,None,463.43565960001433,None,463.43565960001433,None,463.43565960001433,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]",24,0,24,0,0,3,3,0,,,,,,,,,466.434155200026,None,466.434155200026,None,466.434155200026,None,466.434155200026,None,466.434155200026,None,467.43658919999143,None,467.43658919999143,None,467.43658919999143,None,467.43658919999143,None,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
,,,,24,0,24,0,,,,,,,,,,,470.4349157999968,None,,,,,,,,,,,,,,,,,,,sultan,001,2020_Nov_24_0937,offline,2020.2.6,120,
