56.9045 	EXP 	indcate2: autoDraw = False
56.9045 	EXP 	indcate3: autoDraw = False
56.9045 	EXP 	indicate4: autoDraw = False
56.9045 	EXP 	square1: autoDraw = True
56.9045 	EXP 	square2: autoDraw = True
56.9045 	EXP 	square3: autoDraw = True
56.9045 	EXP 	square4: autoDraw = True
59.8959 	EXP 	New trial (rep=0, index=3): OrderedDict([('color1', [1, 1, 1]), ('color2', [1, 0, 0]), ('color3', [1, 1, 1]), ('color4', [1, 1, 1])])
59.9033 	EXP 	square1: autoDraw = False
59.9033 	EXP 	square2: autoDraw = False
59.9033 	EXP 	square3: autoDraw = False
59.9033 	EXP 	square4: autoDraw = False
59.9033 	EXP 	indicate1: fillColor = '[1. 1. 1.] (rgb)'
59.9033 	EXP 	indcate2: fillColor = '[1. 0. 0.] (rgb)'
59.9033 	EXP 	indcate3: fillColor = '[1. 1. 1.] (rgb)'
59.9033 	EXP 	indicate4: fillColor = '[1. 1. 1.] (rgb)'
59.9033 	EXP 	pause: autoDraw = True
59.9033 	EXP 	indicate1: autoDraw = True
59.9033 	EXP 	indcate2: autoDraw = True
59.9033 	EXP 	indcate3: autoDraw = True
59.9033 	EXP 	indicate4: autoDraw = True
60.9056 	EXP 	pause: autoDraw = False
60.9056 	EXP 	indicate1: autoDraw = False
60.9056 	EXP 	indcate2: autoDraw = False
60.9056 	EXP 	indcate3: autoDraw = False
60.9056 	EXP 	indicate4: autoDraw = False
60.9056 	EXP 	square1: autoDraw = True
60.9056 	EXP 	square2: autoDraw = True
60.9056 	EXP 	square3: autoDraw = True
60.9056 	EXP 	square4: autoDraw = True
63.9042 	EXP 	square1: autoDraw = False
63.9042 	EXP 	square2: autoDraw = False
63.9042 	EXP 	square3: autoDraw = False
63.9042 	EXP 	square4: autoDraw = False
63.9042 	EXP 	blank_img: autoDraw = True
64.9346 	EXP 	blank_img: autoDraw = False
64.9619 	EXP 	window1: mouseVisible = True
